ID	NUMBER	ENGLISH	FRENCH	ENGLISH_SHORT	SEMFIELD_CODE	REFERENCE	OCCURRENCE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
473	473	beat (with stick)	battre (avec un bois)	hit, beat	136.0.1.0.2.0	6706.0	20	1433	HIT	4
473	473	beat (with stick)	battre (avec un bois)	hit, beat	136.0.1.0.2.0	6706.0	20	1665	BEAT	4
473	473	beat (with stick)	battre (avec un bois)	hit, beat	136.0.1.0.2.0	6706.0	20	354	POUND	4
473	473	beat (with stick)	battre (avec un bois)	hit, beat	136.0.1.0.2.0	6706.0	20	2133	STRIKE OR BEAT	4
473	473	beat (with stick)	battre (avec un bois)	hit, beat	136.0.1.0.2.0	6706.0	20	2740	BEAT (CLASSIFIER)	4
#>>>										
474	474	(quotative particle: indicate if not clause-final)	(particule de citation: indiquez si non en fin d'énoncé)	quotative	102.0.2.0.1.0	5108.0	20		???	
475	475	market	marché	market	113.0.1.0.1.0	5561.0	20	633	MARKET	2
476	476	mud	boue	mud	48.0.5.0.1.0	2635.0	20	640	MUD	2
477	477	spices (collective)	épices (collectif)	spice	33.0.1.0.1.0	1951.0	20		???	
#<<<										
478	478	well (for drawing water)	puits	well	53.0.1.0.1.0	2737.0	20	1035	GOOD	4
478	478	well (for drawing water)	puits	well	53.0.1.0.1.0	2737.0	20	1364	HEALTHY	4
478	478	well (for drawing water)	puits	well	53.0.1.0.1.0	2737.0	20	954	WELL	4
478	478	well (for drawing water)	puits	well	53.0.1.0.1.0	2737.0	20	2144	SPRING OR WELL	4
#>>>										
479	479	roof	toit	roof	54.0.18.0.1.0	2862.0	20	769	ROOF	2
#<<<										
480	480	speak (verb only)	parler (verbe seulement)	speak, tell, say	102.0.1.0.2.0	5104.0	20	1458	SAY	3
480	480	speak (verb only)	parler (verbe seulement)	speak, tell, say	102.0.1.0.2.0	5104.0	20	1623	SPEAK	3
#>>>										
481	481	(woman's) co-wife	co-épouse (d'une femme)	co-wife	78.0.17.0.1.0	3921.0	20		???	
482	482	scoop up (water) in the cupped palm of one's hand	puiser (eau) dans la paume de la main en coupe	scoop	47.0.11.0.2.0	2606.0	20		???	
#<<<										
483	483	left (hand, etc.)	(main etc.) gauche	left	61.0.4.0.2.0	3156.0	20	244	LEFT	4
483	483	left (hand, etc.)	(main etc.) gauche	left	61.0.4.0.2.0	3156.0	20	2182	LEFT HAND	4
483	483	left (hand, etc.)	(main etc.) gauche	left	61.0.4.0.2.0	3156.0	20	838	REMAINS	4
#>>>										
#<<<										
484	484	fat (corpulent)	gros (corpulent)	fat	69.0.11.0.1.0	3544.0	20	323	FAT (ORGANIC SUBSTANCE)	4
484	484	fat (corpulent)	gros (corpulent)	fat	69.0.11.0.1.0	3544.0	20	1279	FAT (OBESE)	4
484	484	fat (corpulent)	gros (corpulent)	fat	69.0.11.0.1.0	3544.0	20	1282	FAT (FROM ANIMALS)	4
484	484	fat (corpulent)	gros (corpulent)	fat	69.0.11.0.1.0	3544.0	20	2449	FAT (OF MEAT AND FOOD)	4
484	484	fat (corpulent)	gros (corpulent)	fat	69.0.11.0.1.0	3544.0	20	2551	ORGANIC FAT OR OIL	4
484	484	fat (corpulent)	gros (corpulent)	fat	69.0.11.0.1.0	3544.0	20	2719	FAT (OILY)	4
484	484	fat (corpulent)	gros (corpulent)	fat	69.0.11.0.1.0	3544.0	20	2095	FAT (FOR NOURISHMENT)	4
#>>>										
485	485	clear one's throat, hawk before spitting	se racler la gorge avant de cracher	clear throat, hawk	11.0.11.0.11.0	622.0	20		???	
486	486	lie down on one's belly, lie face down	se coucher sur le ventre	lie on belly	12.0.9.0.1.0	739.0	20		???	
487	487	look for, seek	chercher	seek, look for, search	121.0.2.0.1.0	6052.0	20	1468	LOOK FOR	4
488	488	raw, uncooked (meat)	(viande) cru, non cuit	raw, uncooked	31.0.5.0.5.0	1905.0	20	1959	RAW	4
489	489	donkey's back padding (under the back harness)	ouate (coussin) d'âne (sous le harnais de dos)	padding	3.0.2.0.1.0	96.0	20		???	
490	490	door shutter (wooden plank)	battant (de porte)	door, shutter	54.0.13.0.2.0	2837.0	20		???	
491	491	have	avoir	have	101.0.4.0.1.0	5078.0	20	773	HAVE	2
492	492	joint	articulation	joint	10.0.10.0.12.0	398.0	20	999	JOINT	2
493	493	jump (verb only)	sauter (verbe seulement)	jump	146.0.34.0.2.0	7234.0	20	1829	JUMP	3
494	494	hand	main	hand	10.0.11.0.1.0	399.0	20	1277	HAND	2
495	495	medical treatment, medical care	soin médical	treatment, care	98.0.28.0.4.0	4981.0	20		???	
496	496	find (a situation)	trouver (une situation)	find, encounter	121.0.4.0.6.0	6065.0	20	719	FIND	4
497	497	blow one's nose	se moucher	blow nose	11.0.2.0.4.0	567.0	20		???	
498	498	roast (meat) directly on fire	griller (viande) directement sur le feu	roast	32.0.4.0.1.0	1924.0	20		???	
499	499	tobacco box, container for snuff or chewing tobacco (originally a cowhorn or animal hide)	tabatière, récipient pour le tabac à chiquer ou à priser (auparavant d'une corne de vache, ou d'une peau d'animal)	box, tobacco	45.0.1.0.1.0	2517.0	20		???	
500	500	what?	quoi?	what?	104.0.2.0.1.0	5288.0	20	1236	WHAT	2
501	501	pull in one's stomach	se contracter le ventre	pull in stomach	11.0.24.0.1.0	686.0	20		???	
#<<<										
502	502	cut (small wound)	plaie	cut	98.0.4.0.1.0	4835.0	20	1432	CUT	4
502	502	cut (small wound)	plaie	cut	98.0.4.0.1.0	4835.0	20	2156	CUT (WITH KNIFE)	4
502	502	cut (small wound)	plaie	cut	98.0.4.0.1.0	4835.0	20	2155	CUT (WITH SCISSORS)	4
#>>>										
503	503	shoot (arrow)	décocher, lancer (flêche)	shoot	27.0.9.0.3.0	1760.0	20	1172	SHOOT	4
504	504	kohl (black, antimony-based compound for eye shadow)	khol (maquillage noir à base d'antimoine pour noircir les yeux)	kohl, antimony	18.0.3.0.2.0	1303.0	20		???	
505	505	fight (verb only)	lutter (verbe seulement)	fight, squabble	94.0.1.0.3.0	4582.0	20	1423	FIGHT	3
506	506	porridge	bouillie	porridge	22.0.4.0.1.0	1464.0	20		???	
507	507	wash (clothing)	laver (vêtement)	wash	158.0.2.0.1.0	7541.0	20	1453	WASH	4
508	508	have a fight, be in a fight or squabble	lutter, se bagarrer	fight, squabble	94.0.1.0.1.0	4580.0	20		???	
509	509	farm work (in the fields), growing crops	culture, travail dans les champs	farming	37.0.2.0.3.0	2160.0	20		???	
510	510	now	maintenant	now	72.0.1.0.1.0	3675.0	20	1376	NOW	2
511	511	tea kettle	théière (à thé)	kettle	41.0.1.0.1.0	2430.0	20		???	
512	512	gutter spout (on roof)	bouche de gouttière (sur le toit)	gutter	54.0.22.0.1.0	2879.0	20		???	
513	513	(sb) become lost, go astray, lose one's way	(qn) s'égarer, perdre son chemin	lose	121.0.1.0.1.0	6048.0	20		???	
514	514	pocket	poche	pocket	16.0.12.0.1.0	1119.0	20	1851	POCKET	2
515	515	weariness, fatigue, physical discomfort	fatigue, souffrance physique	fatigue, tired, suffering	98.0.2.0.1.0	4826.0	20	1140	FATIGUE	4
516	516	sugar	sucre	sugar	33.0.10.0.1.0	1984.0	20	862	SUGAR	2
517	517	undo (braids)	défaire (tresses)	undo	19.0.2.0.1.0	1324.0	20		???	
518	518	chew (e.g. a tough piece of meat)	mastiquer (morceau de viande dure, etc.)	chew	25.0.2.0.1.0	1551.0	20	321	CHEW	4
519	519	stuttering, stammering (noun)	bégaiement	stutter, stammer	102.0.23.0.3.0	5252.0	20		???	
520	520	truth	vérité	truth	103.0.1.0.1.0	5255.0	20	1638	TRUTH	2
#<<<										
521	521	finish (sth)	terminer (qch)	finish	77.0.4.0.1.0	3815.0	20	1766	FINISH	4
521	521	finish (sth)	terminer (qch)	finish	77.0.4.0.1.0	3815.0	20	2115	CEASE OR FINISH	4
#>>>										
522	522	yellow	jaune	yellow	160.0.6.0.5.0	7606.0	20	1424	YELLOW	2
523	523	get undressed, take one's clothes off, disrobe	se déshabiller, enlever ses habits	disrobe, undress	16.0.22.0.1.0	1223.0	20		???	
#<<<										
524	524	be or become clean	ê. ou devenir propre	clean	157.0.1.0.1.0	7514.0	20	1579	BE	4
524	524	be or become clean	ê. ou devenir propre	clean	157.0.1.0.1.0	7514.0	20	972	BE ABLE	4
524	524	be or become clean	ê. ou devenir propre	clean	157.0.1.0.1.0	7514.0	20	48	BE SILENT	4
524	524	be or become clean	ê. ou devenir propre	clean	157.0.1.0.1.0	7514.0	20	1990	BECOME	4
#>>>										
525	525	be thirsty	avoir soif	be thirsty	21.0.4.0.2.0	1443.0	20	847	THIRSTY	4
526	526	dry (adjective)	sec	dry	162.0.3.0.1.0	7691.0	20	1398	DRY	1
527	527	sleep (noun)	sommeil	sleep	142.0.1.0.2.0	6921.0	20	2972	SLEEP (STATE)	3
528	528	food, sustenance	nourriture	food	26.0.1.0.3.0	1608.0	20	256	FOOD	4
529	529	disinter, unbury, dig up (sb, sth)	déterrer (qn, qch)	unbury	9.0.4.0.2.0	257.0	20		???	
530	530	roll up the ends of (pants, e.g. before wading in water)	enrouler le bout de (pantalon, par ex. avant de traverser l'eau)	roll up pants	16.0.23.0.3.0	1229.0	20		???	
#<<<										
531	531	(sb) dress, put clothes on (sb)	(qn) habiller (qn)	dress	16.0.21.0.2.0	1219.0	20	474	DRESS	4
531	531	(sb) dress, put clothes on (sb)	(qn) habiller (qn)	dress	16.0.21.0.2.0	1219.0	20	158	PUT ON	4
531	531	(sb) dress, put clothes on (sb)	(qn) habiller (qn)	dress	16.0.21.0.2.0	1219.0	20	814	DRESS UP	4
#>>>										
532	532	Dogon (person)	dogon (personne)	dogon	81.0.6.0.1.0	4062.0	20		???	
533	533	remember	se rappeler, se souvenir	remember	116.0.5.0.1.0	5703.0	20	707	REMEMBER	2
#<<<										
534	534	hold, hold on to	tenir	hold	127.0.1.0.1.0	6398.0	20	1448	HOLD	4
534	534	hold, hold on to	tenir	hold	127.0.1.0.1.0	6398.0	20	2104	HOLD OR TAKE	4
#>>>										
535	535	bobbin (cylindrical spindle) in the shuttle of a weaver's loom, around which the cotton thread is wound	bobine (fuseau cylindrique dans la navette du métier à tisser, autour duquel on le fil s'enroule)	bobbin	17.0.9.0.2.0	1279.0	20		???	
#<<<										
536	536	call (sb, to come), summon, convoke (sb)	appeler (qn, à venir), convoquer (qn)	call, summon, convoke	102.0.13.0.1.0	5175.0	20	1446	COME	3
536	536	call (sb, to come), summon, convoke (sb)	appeler (qn, à venir), convoquer (qn)	call, summon, convoke	102.0.13.0.1.0	5175.0	20	2212	ARRIVE (OF AN EVENT)	3
#>>>										
#<<<										
537	537	hide, conceal (sth)	cacher (qch)	hide	120.0.1.0.2.0	6033.0	20	763	SKIN	4
537	537	hide, conceal (sth)	cacher (qch)	hide	120.0.1.0.2.0	6033.0	20	602	HIDE (CONCEAL)	4
537	537	hide, conceal (sth)	cacher (qch)	hide	120.0.1.0.2.0	6033.0	20	2486	HIDE	4
537	537	hide, conceal (sth)	cacher (qch)	hide	120.0.1.0.2.0	6033.0	20	2485	HIDE (ONESELF)	4
#>>>										
538	538	ungird oneself of, take off (woman's wrap)	détacher, enlever (pagne)	take off, ungird	16.0.8.0.4.0	1079.0	20	1755	UNDRESS	4
#<<<										
539	539	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	taste	124.0.1.0.1.0	6259.0	20	717	SWEET	4
539	539	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	taste	124.0.1.0.1.0	6259.0	20	1906	SOUR	4
539	539	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	taste	124.0.1.0.1.0	6259.0	20	21	TASTE (SOMETHING)	4
539	539	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	taste	124.0.1.0.1.0	6259.0	20	2190	TASTE	4
539	539	taste (a food, etc.)	goûter, goûter à (un aliment, etc.)	taste	124.0.1.0.1.0	6259.0	20	2201	LIGHT (SMELL OR TASTE)	4
#>>>										
540	540	wood	bois	wood, firewood	49.0.1.0.1.0	2656.0	20	1803	WOOD	2
#<<<										
541	541	iron, steel, metal	fer, acier, métal	iron	50.0.1.0.1.0	2691.0	20	621	IRON	4
541	541	iron, steel, metal	fer, acier, métal	iron	50.0.1.0.1.0	2691.0	20	2244	METAL	4
541	541	iron, steel, metal	fer, acier, métal	iron	50.0.1.0.1.0	2691.0	20	2343	STEEL	4
#>>>										
542	542	ask a question of (sb)	interroger, poser une question à (qn)	ask, inquire, question	102.0.6.0.1.0	5130.0	20		???	
543	543	attach (belt)	attacher (ceinture)	attach, gird	16.0.10.0.1.0	1097.0	20		???	
544	544	dig (sth)	creuser (qch)	dig	141.0.1.0.1.0	6910.0	20	1418	DIG	4
545	545	hobble (quadruped) by tying its two front legs together	entraver (quadrupède) en attachant ensemble ses deux pattes de devant	hobble	125.0.2.0.1.0	6304.0	20		???	
#<<<										
546	546	steam (couscous), cook with steam	cuire à la vapeur (couscous)	steam	32.0.2.0.9.0	1919.0	20	1193	STEAM	4
546	546	steam (couscous), cook with steam	cuire à la vapeur (couscous)	steam	32.0.2.0.9.0	1919.0	20	2067	STEAM (VERB)	4
#>>>										
#<<<										
547	547	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	leave, abandon	146.0.4.0.1.0	7043.0	20	1752	LEAVE	4
547	547	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	leave, abandon	146.0.4.0.1.0	7043.0	20	1097	ABANDON	4
#>>>										
548	548	shut (eyes) (verb only)	fermer (œil/yeux) (verbe seulement)	shut eye	11.0.19.0.2.5	3444.0	20	1046	SHUT	4
549	549	roasted (grilled) meat	viande grillée	meat	26.0.12.0.2.0	1683.0	20		???	
550	550	iron rolling pin used to gin cotton or to crush kohl (on a smooth flat grindstone)	rouleau (barre) en fer à égrener le coton (roulé sur une pierre plate)	rolling pin	17.0.3.0.3.0	1259.0	20		???	
551	551	tread on, step on, trample	marcher sur, piétiner	tread, step on	136.0.8.0.2.0	6740.0	20	2065	STEP (VERB)	4
#<<<										
552	552	vein, blood vessel	veine, vaisseau sanguin	vein	10.0.8.0.3.0	375.0	20	1924	VEIN	4
552	552	vein, blood vessel	veine, vaisseau sanguin	vein	10.0.8.0.3.0	375.0	20	525	BLOOD VESSEL	4
#>>>										
553	553	remain, stay	rester	remain, stay	64.0.9.0.1.0	3307.0	20	987	REMAIN	2
554	554	wait for (sb)	attendre (qn)	wait for	80.0.6.0.1.0	4035.0	20	1590	WAIT (FOR)	4
555	555	lash, whip (sb, with a branch or a strap)	fouetter, chicoter (qn, avec une branche ou une sangle)	lash, whip	136.0.10.0.1.0	6745.0	20	2973	STRAP	3
#<<<										
556	556	like, similar to	comme, pareil à	like, similar	176.0.1.0.1.0	8189.0	20	1784	WANT	4
556	556	like, similar to	comme, pareil à	like, similar	176.0.1.0.1.0	8189.0	20	1558	SIMILAR	4
556	556	like, similar to	comme, pareil à	like, similar	176.0.1.0.1.0	8189.0	20	1117	LIKE	4
#>>>										
557	557	choke (on one's food)	s'étrangler (avec qch, en mangeant)	choke	11.0.4.0.1.0	581.0	20	129	CHOKE	4
558	558	(tree) grow leaves	(arbre) pousser des feuilles	grow leaf	15.0.7.0.14.0	913.0	20		???	
559	559	second (ordinal)	deuxième	2nd	110.0.2.0.1.0	5416.0	20	1384	SECOND	4
560	560	slightly diluted, watery (milk, cream of millet)	(lait, crème de mil) un peu dilué, aqueux	diluted	23.0.6.0.1.0	1516.0	20		???	
561	561	sing a song	chanter (une chanson)	sing	92.0.8.0.1.0	4527.0	20		???	
562	562	heavy wooden ladder for roof (carved from one trunk)	lourde échelle pour le toit (taillé d'un seul tronc d'arbre)	ladder	54.0.14.0.1.0	2841.0	20		???	
563	563	jostle, bump into the side of (sb)	bousculer, cogner le flanc de (qn) (qn)	bump, jostle	136.0.2.0.3.0	6719.0	20		???	
#<<<										
564	564	bit (mouthpiece for horse etc.)	mors (de cheval etc.)	bit	4.0.6.0.1.0	117.0	20	1403	BITE	4
564	564	bit (mouthpiece for horse etc.)	mors (de cheval etc.)	bit	4.0.6.0.1.0	117.0	20	2741	BIT (CLASSIFIER)	4
#>>>										
565	565	brush one's teeth (with chewstick or toothbrush)	brosser les dents (avec cure-dents en bois ou avec la brosse à dents)	pick teeth	19.0.5.0.3.0	1329.0	20	2579	TOOTHBRUSH	4
566	566	jail, prison	prison, cachot	jail, prison	97.0.11.0.1.0	4812.0	20	1281	PRISON	4
567	567	all of us	nous tous	all	111.0.7.0.1.0	5456.0	20		???	
568	568	next year	l'année prochaine	next year	72.0.8.0.2.0	3695.0	20	515	NEXT YEAR	2
569	569	(sth) be charred (by burning)	(qch) ê. carbonisé (après ê. brûlé)	char	32.0.7.0.2.0	1944.0	20		???	
#<<<										
570	570	transplant (young shoots of millet, rice)	transplanter, répiquer (des pousses de mil, de riz)	transplant	37.0.17.0.2.0	2273.0	20	926	RICE	4
570	570	transplant (young shoots of millet, rice)	transplanter, répiquer (des pousses de mil, de riz)	transplant	37.0.17.0.2.0	2273.0	20	1191	COOKED RICE	4
570	570	transplant (young shoots of millet, rice)	transplanter, répiquer (des pousses de mil, de riz)	transplant	37.0.17.0.2.0	2273.0	20	2026	RICE PLANT	4
#>>>										
571	571	(a) fight, squabble	lutte, bagarre	fight, squabble	94.0.1.0.2.0	4581.0	20	1423	FIGHT	4
#<<<										
572	572	ring (on finger)	bague, anneau (de doigt)	ring	20.0.15.0.1.0	1418.0	20	1374	RING	4
572	572	ring (on finger)	bague, anneau (de doigt)	ring	20.0.15.0.1.0	1418.0	20	2875	RING (MAKE SOUND)	4
#>>>										
573	573	carry (child) on one's back	porter (enfant) au dos	carry on back	148.0.3.0.1.0	7270.0	20		???	
574	574	(2Pl subject pronominal)	(marque de sujet 2Pl)	2Pl subject	179.0.2.0.6.0	9607.0	20		???	
575	575	cassava	manioc	cassava	36.0.6.0.1.0	2135.0	20	925	CASSAVA	2
#<<<										
576	576	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	161.0.4.0.1.0	7653.0	20	1923	ROUGH	4
576	576	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	161.0.4.0.1.0	7653.0	20	259	ROUGH (OF SEA)	4
576	576	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	161.0.4.0.1.0	7653.0	20	2151	COARSE	4
#>>>										
577	577	I am (copula, with noun)	je suis (copule, avec substantif)	be	64.0.5.0.2.0	3280.0	20		???	
#<<<										
578	578	go out, exit	sortir	exit, go out	146.0.9.0.1.0	7067.0	20	1752	LEAVE	4
578	578	go out, exit	sortir	exit, go out	146.0.9.0.1.0	7067.0	20	1107	GO OUT	4
#>>>										
579	579	ripe (grain)	(céréale) mûr	ripe	31.0.1.0.1.0	1866.0	20	178	RIPE	4
580	580	fart (noun)	pet	fart	11.0.3.0.2.0	571.0	20	1159	FART	4
#<<<										
581	581	(Muslim) pray, say or perform one's prayer	(musulman) prier, faire sa prière	pray	87.0.2.0.1.0	4249.0	20	1458	SAY	4
581	581	(Muslim) pray, say or perform one's prayer	(musulman) prier, faire sa prière	pray	87.0.2.0.1.0	4249.0	20	24	PRAY	4
#>>>										
582	582	insult (verb only)	insulter (verbe seulement)	insult	102.0.15.0.3.0	5195.0	20		???	
#<<<										
583	583	(tree) grow (new branches)	(arbre) pousser (de nouvelles branches)	grow back	37.0.18.0.11.0	2286.0	20	479	GROW	4
583	583	(tree) grow (new branches)	(arbre) pousser (de nouvelles branches)	grow back	37.0.18.0.11.0	2286.0	20	1486	PLANT (SOMETHING)	4
583	583	(tree) grow (new branches)	(arbre) pousser (de nouvelles branches)	grow back	37.0.18.0.11.0	2286.0	20	552	GROW UP	4
#>>>										
584	584	harvest (millet, sorghum) with a knife (verb only)	récolter (mil, sorgho) avec couteau	harvest	37.0.22.0.3.0	2312.0	20	611	HARVEST	4
585	585	between ... and ...	entre ... et ...	between	63.0.2.0.1.0	3217.0	20		???	
586	586	yesterday	hier	yesterday	72.0.3.0.1.0	3680.0	20	1174	YESTERDAY	2
587	587	pod shell (of legume)	coque de gousse (de légumineux)	pod, shell	15.0.15.0.13.0	990.0	20		???	
588	588	a little (adverb), slightly	un peu (adverbe)	a little	111.0.2.0.1.0	5437.0	20	2924	A LITTLE	3
589	589	dew	rosée	dew	60.0.11.0.1.0	3139.0	20	1977	DEW	2
590	590	saliva	salive	saliva	10.0.24.0.7.0	540.0	20	1503	SALIVA	2
591	591	(sth) be bent, be tilted (not straight)	(qch) se pencher, s'incliner, ê. tordu (pas droit)	tilt	12.0.7.0.4.0	727.0	20		???	
592	592	offer condolences (to the bereaved)	présenter ses condoléances (à la famille du décédé)	condolence	9.0.10.0.2.0	270.0	20		???	
593	593	times (with quantifier)	fois (avec quantificateur)	times	76.0.1.0.4.0	3802.0	20	892	TIME	4
594	594	unroll, roll back down (rolled-up ends of pants)	désenrouler (bout de pantalon enroulé)	unroll	16.0.23.0.4.0	1230.0	20		???	
595	595	death	(la) mort	death	9.0.1.0.2.0	239.0	20	910	DEATH	2
596	596	eggshell	coque d'œuf	eggsheel	13.0.10.0.1.0	786.0	20		???	
597	597	with what?	avec quoi?	with what?	104.0.4.0.1.0	5290.0	20		???	
#<<<										
598	598	sweep (ground, courtyard)	balayer (sol, cour)	sweep	134.0.1.0.1.0	6650.0	20	230	SWEEP	4
598	598	sweep (ground, courtyard)	balayer (sol, cour)	sweep	134.0.1.0.1.0	6650.0	20	4	COURTYARD	4
#>>>										
599	599	gird (e.g. a girl) with a wrap	attacher un pagne à (qn)	wear, gird	16.0.8.0.3.0	1078.0	20		???	
#<<<										
600	600	tie, tie up (sth or sb, with a rope)	attacher (qch ou qn, avec corde)	tie, attach	125.0.6.0.1.0	6345.0	20	1917	TIE	4
600	600	tie, tie up (sth or sb, with a rope)	attacher (qch ou qn, avec corde)	tie, attach	125.0.6.0.1.0	6345.0	20	1094	FASTEN	4
600	600	tie, tie up (sth or sb, with a rope)	attacher (qch ou qn, avec corde)	tie, attach	125.0.6.0.1.0	6345.0	20	2891	TIE UP (TETHER)	4
#>>>										
601	601	I don't have, I lack	je n'ai pas	lack, not have	101.0.8.0.1.0	5087.0	20		???	
602	602	world (of the living)	monde (des vivants)	world	87.0.14.0.4.0	4350.0	20	965	WORLD	4
#<<<										
603	603	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	hang up, hook	125.0.5.0.1.0	6339.0	20	72	CLAW	4
603	603	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	hang up, hook	125.0.5.0.1.0	6339.0	20	1258	FINGERNAIL	4
603	603	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	hang up, hook	125.0.5.0.1.0	6339.0	20	1896	FINGERNAIL OR TOENAIL	4
603	603	hang (sth) up on a hook or nail	suspendre (qch) en l'accrochant sur un hameçon ou une pointe	hang up, hook	125.0.5.0.1.0	6339.0	20	502	NAIL (TOOL)	4
