# Wordlist

# DATA
ID	CONCEPT	CONCEPT_FRENCH	DOCULECT	DOCULECT_NAME_IN_SOURCE	VALUE	FORM	SEGMENTS	CONCEPT_ABBREVIATED	CONCEPT_FRENCH_ABBREVIATED	SEMANTIC_FIELD	SEMANTIC_FIELD_FRENCH	SEMANTIC_REFERENCE	SEMANTIC_FIELD_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT
618	bird (any)	(tout) oiseau	Yanda_Dom	Yanda Dom (Yanda, JH)	àɲàn	àɲàn	a ¹ ɲ a ¹ n	bird	oiseau	animal.bird	animal.oiseau	47.0	1.0.11.0.1.0	937	BIRD	7 8 4 7 8 4	XTBYTN	A6NA6N	23	23.A.V 23.6.T 23.N.C 23.A.V 23.6.T 23.N.c	3.0 1.0 1.3 3.0 1.0 0.5	a¹ɲa¹n	0	471	a ¹ ɲ a ¹ n
619	bird (any)	(tout) oiseau	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	nǐ:	nǐ:	n iː ¹⁵	bird	oiseau	animal.bird	animal.oiseau	47.0	1.0.11.0.1.0	937	BIRD	4 7 8	AXT	NI2	12	12.N.C 12.I.V 12.2.T	1.6 3.0 1.0	niː¹⁵	0	463	n iː ¹⁵ - -
620	bird (any)	(tout) oiseau	Tiranige_Boui	Tiranige (Boui, JH)	níyè	níyè	n i ⁵ j e ¹	bird	oiseau	animal.bird	animal.oiseau	47.0	1.0.11.0.1.0	937	BIRD	4 7 8 6 7 8	AXTBYT	NI6JE6	17	17.N.C 17.I.V 17.6.T 17.J.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ni⁵je¹	0	465	n i ⁵ j - e ¹
621	bird (any)	(tout) oiseau	Mombo_Songho	Mombo (Songho, KP)	ìní	ìní	i ¹ n i ⁵	bird	oiseau	animal.bird	animal.oiseau	47.0	1.0.11.0.1.0	937	BIRD	7 8 4 7 8	XTBYT	I6NI6	11	11.I.V 11.6.T 11.N.C 11.I.V 11.6.T	3.0 1.0 1.3 3.0 1.0	i¹ni⁵	0	471	i ¹ n i ⁵ -
622	bird (any)	(tout) oiseau	Bunoge_Boudou	Bunoge (Boudou)	ní:bè	ní:bè	n iː ⁵ b e ¹	bird	oiseau	animal.bird	animal.oiseau	47.0	1.0.11.0.1.0	937	BIRD	4 7 8 1 7 8	AXTBYT	NI6PE6	4	4.N.C 4.I.V 4.6.T 4.P.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	niː⁵be¹	0	465	n iː ⁵ - b e ¹
623	bird (any)	(tout) oiseau	Penange_Pinia	Penange (Pinia)	nèjjé	nèjjé	n e ¹ j j e ⁵	bird	oiseau	animal.bird	animal.oiseau	47.0	1.0.11.0.1.0	937	BIRD	4 7 8 6 6 7 8	AXTMBYT	NE6JJE6	14	14.N.C 14.E.V 14.6.T 14.J.c 14.J.C 14.E.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ne¹jje⁵	0	465	n e ¹ j j e ⁵
#
75856	bitter (in taste)	(goût) amer	Toro_Tegu	Toro Tegu (Toupere, JH)	gòlú	gòlú	ɡ o ¹ l u ⁵	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8	AXTBYT	KU6LY6	22	22.K.C 22.U.V 22.6.T 22.L.C 22.Y.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡo¹lu⁵	0	476	ɡ o ¹ - l u ⁵ - - - - -
75857	bitter (in taste)	(goût) amer	Ben_Tey	Ben Tey (Beni, JH)	gárì-m ~ gárù-m	gárì-m	ɡ a ⁵ r i ¹ + m	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 9 4	AXTBYT_A	KA6RI6_M	3	3.K.C 3.A.V 3.6.T 3.R.C 3.I.V 3.6.T 3._._ 3.M.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6	ɡa⁵ri¹+m	0	476	ɡ a ⁵ - r i ¹ + m - - -
75858	bitter (in taste)	(goût) amer	Bankan_Tey	Bankan-Tey (Walo, JH)	gàrǔm	gàrǔm	ɡ a ¹ r u ¹⁵ m	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 4	AXTBYTN	KA6RY2M	2	2.K.C 2.A.V 2.6.T 2.R.C 2.Y.V 2.2.T 2.M.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ɡa¹ru¹⁵m	0	476	ɡ a ¹ - r u ¹⁵ - m - - -
75859	bitter (in taste)	(goût) amer	Nanga	Nanga (Anda, JH)	gárî	gárî	ɡ a ⁵ r i ⁵¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8	AXTBYT	KA6RI3	13	13.K.C 13.A.V 13.6.T 13.R.C 13.I.V 13.3.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡa⁵ri⁵¹	0	476	ɡ a ⁵ - r i ⁵¹ - - - - -
75860	bitter (in taste)	(goût) amer	Donno_So	Donno So	gàllú	gàllú	ɡ a ¹ l l u ⁵	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 5 7 8	AXTMBYT	KA6LLY6	7	7.K.C 7.A.V 7.6.T 7.L.c 7.L.C 7.Y.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ɡa¹llu⁵	0	476	ɡ a ¹ l l u ⁵ - - - - -
75861	bitter (in taste)	(goût) amer	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	jé:rù	jé:rù	j eː ⁵ r u ¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	6 7 8 5 7 8	AXTBYT	JE6RY6	9	9.J.C 9.E.V 9.6.T 9.R.C 9.Y.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jeː⁵ru¹	0	483	j eː ⁵ r u ¹
75862	bitter (in taste)	(goût) amer	Perge_Tegu	Perge Tegu (Pergué, JH)	gérù xxx(see 06281)	gérù_xxx	ɡ e ⁵ r u ¹ _	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 9	AXTBYT_	KE6RY6_	15	15.K.C 15.E.V 15.6.T 15.R.C 15.Y.V 15.6.T 15._._	1.6 3.0 1.0 1.3 3.0 1.0 0.0	ɡe⁵ru¹_	0	476	ɡ e ⁵ - r u ¹ _ - - - -
75863	bitter (in taste)	(goût) amer	Gourou	Gourou (Kiri, JH)	gé:rù	gé:rù	ɡ eː ⁵ r u ¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8	AXTBYT	KE6RY6	8	8.K.C 8.E.V 8.6.T 8.R.C 8.Y.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡeː⁵ru¹	0	476	ɡ eː ⁵ - r u ¹ - - - - -
75864	bitter (in taste)	(goût) amer	Jamsay_Mondoro	Jamsay (Mondoro, JH)	jé:rù	jé:rù	j eː ⁵ r u ¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	6 7 8 5 7 8	AXTBYT	JE6RY6	10	10.J.C 10.E.V 10.6.T 10.R.C 10.Y.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jeː⁵ru¹	0	483	j eː ⁵ r u ¹
75865	bitter (in taste)	(goût) amer	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	kágárá	kágárá	k a ⁵ ɡ a ⁵ r a ⁵	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 1 7 8 5 7 8	AXTBYTBYT	KA6KA6RA6	18	18.K.C 18.A.V 18.6.T 18.K.C 18.A.V 18.6.T 18.R.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ka⁵ɡa⁵ra⁵	0	485	k a ⁵ - - - ɡ a ⁵ r a ⁵ - - - - - - - -
75866	bitter (in taste)	(goût) amer	Yorno_So	Yorno So (Yendouma, JH)	gálàl	gálàl	ɡ a ⁵ l a ¹ l	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 5	AXTBYTN	KA6LA6L	24	24.K.C 24.A.V 24.6.T 24.L.C 24.A.V 24.6.T 24.L.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ɡa⁵la¹l	0	476	ɡ a ⁵ - l a ¹ - - - - l
75867	bitter (in taste)	(goût) amer	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	gálálú	gálálú	ɡ a ⁵ l a ⁵ l u ⁵	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 5 7 8	AXTBYTBYT	KA6LA6LY6	19	19.K.C 19.A.V 19.6.T 19.L.C 19.A.V 19.6.T 19.L.C 19.Y.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɡa⁵la⁵lu⁵	0	476	ɡ a ⁵ - l a ⁵ - l u ⁵ -
75868	bitter (in taste)	(goût) amer	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	gállà-ŋ̀	gállà-ŋ̀	ɡ a ⁵ l l a ¹ + ŋ ¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 5 7 8 9 4 8	AXTMBYT_AT	KA6LLA6_N6	6	6.K.C 6.A.V 6.6.T 6.L.c 6.L.C 6.A.V 6.6.T 6._._ 6.N.C 6.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.0	ɡa⁵lla¹+ŋ¹	0	476	ɡ a ⁵ l l a ¹ + ŋ - ¹ -
75869	bitter (in taste)	(goût) amer	Dogul_Dom_Bendiely_Kundialang	Dogul Dom (Bendiely & Kundialang, BC)	gállá	gállá	ɡ a ⁵ l l a ⁵	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 5 7 8	AXTMBYT	KA6LLA6	5	5.K.C 5.A.V 5.6.T 5.L.c 5.L.C 5.A.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	ɡa⁵lla⁵	0	476	ɡ a ⁵ l l a ⁵ - - - - -
75870	bitter (in taste)	(goût) amer	Tebul_Ure	Tebul Ure (JH)	gálɛ̀://gál-ŋgɔ̀	gálɛ̀:	ɡ a ⁵ l ɛː ¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8	AXTBYT	KA6LE6	16	16.K.C 16.A.V 16.6.T 16.L.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡa⁵lɛː¹	0	476	ɡ a ⁵ - l ɛː ¹ - - - - -
75871	bitter (in taste)	(goût) amer	Yanda_Dom	Yanda Dom (Yanda, JH)	gàl	gàl	ɡ a ¹ l	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5	AXTN	KA6L	23	23.K.C 23.A.V 23.6.T 23.L.c	1.6 3.0 1.0 0.5	ɡa¹l	0	476	ɡ a ¹ - l - - - - - - -
75872	bitter (in taste)	(goût) amer	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	gàlí-yè	gàlí-yè	ɡ a ¹ l i ⁵ + j e ¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 9 6 7 8	AXTBYT_AXT	KA6LI6_JE6	12	12.K.C 12.A.V 12.6.T 12.L.C 12.I.V 12.6.T 12._._ 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	ɡa¹li⁵+je¹	0	476	ɡ a ¹ - l i ⁵ + j e ¹ -
75873	bitter (in taste)	(goût) amer	Mombo_Songho	Mombo (Songho, KP)	kárákárá kánní	kárákárá_kánní	k a ⁵ r a ⁵ k a ⁵ r a ⁵ _ k a ⁵ n n i ⁵	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 1 7 8 5 7 8 9 1 7 8 4 4 7 8	AXTBYTBYTBYT_AXTMBYT	KA6RA6KA6RA6_KA6NNI6	11	11.K.C 11.A.V 11.6.T 11.R.C 11.A.V 11.6.T 11.K.C 11.A.V 11.6.T 11.R.C 11.A.V 11.6.T 11._._ 11.K.C 11.A.V 11.6.T 11.N.c 11.N.C 11.I.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	ka⁵ra⁵ka⁵ra⁵_ka⁵nni⁵	0	485	k a ⁵ r a ⁵ k a ⁵ r a ⁵ _ k a ⁵ n n i ⁵
75874	bitter (in taste)	(goût) amer	Bunoge_Boudou	Bunoge (Boudou)	kàr-kàr-gà	kàr-kàr-gà	k a ¹ r + k a ¹ r + ɡ a ¹	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 9 1 7 8 5 9 1 7 8	AXTN_AXTN_AXT	KA6R_KA6R_KA6	4	4.K.C 4.A.V 4.6.T 4.R.c 4._._ 4.K.C 4.A.V 4.6.T 4.R.c 4._._ 4.K.C 4.A.V 4.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	ka¹r+ka¹r+ɡa¹	0	478	k a ¹ r + k a ¹ r + ɡ a ¹
75875	bitter (in taste)	(goût) amer	Penange_Pinia	Penange (Pinia)	kárá-kárá, gà:là	kárá-kárá	k a ⁵ r a ⁵ + k a ⁵ r a ⁵	bitter	amer	taste.bitter	goût.amer	6276.0	124.0.3.0.1.0	887	BITTER	1 7 8 5 7 8 9 1 7 8 5 7 8	AXTBYT_AXTBYT	KA6RA6_KA6RA6	14	14.K.C 14.A.V 14.6.T 14.R.C 14.A.V 14.6.T 14._._ 14.K.C 14.A.V 14.6.T 14.R.C 14.A.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ka⁵ra⁵+ka⁵ra⁵	0	485	k a ⁵ - - - - - - r a ⁵ + k a ⁵ - r a ⁵
#
49718	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Toro_Tegu	Toro Tegu (Toupere, JH)	zɛ́mà-n	zɛ́mà-n	z ɛ ⁵ m a ¹ + n	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	3 7 8 4 7 8 9 4	AXTBYT_A	SE6MA6_N	22	22.S.C 22.E.V 22.6.T 22.M.C 22.A.V 22.6.T 22._._ 22.N.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6	zɛ⁵ma¹+n	0	492	z ɛ ⁵ - m a ¹ + n - -
49719	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Ben_Tey	Ben Tey (Beni, JH)	jɛ́mbɛ̌-m	jɛ́mbɛ̌-m	j ɛ ⁵ m b ɛ ¹⁵ + m	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	6 7 8 4 1 7 8 9 4	AXTMBYT_A	JE6MPE2_M	3	3.J.C 3.E.V 3.6.T 3.M.c 3.P.C 3.E.V 3.2.T 3._._ 3.M.C	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6	jɛ⁵mbɛ¹⁵+m	0	486	j ɛ ⁵ m b ɛ ¹⁵ + m
49720	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Bankan_Tey	Bankan-Tey (Walo, JH)	zɛ́mbɛ̀-m	zɛ́mbɛ̀-m	z ɛ ⁵ m b ɛ ¹ + m	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	3 7 8 4 1 7 8 9 4	AXTMBYT_A	SE6MPE6_M	2	2.S.C 2.E.V 2.6.T 2.M.c 2.P.C 2.E.V 2.6.T 2._._ 2.M.C	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6	zɛ⁵mbɛ¹+m	0	486	z ɛ ⁵ m b ɛ ¹ + m
49721	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Nanga	Nanga (Anda, JH)	jɛ́mbɛ̀	jɛ́mbɛ̀	j ɛ ⁵ m b ɛ ¹	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	6 7 8 4 1 7 8	AXTMBYT	JE6MPE6	13	13.J.C 13.E.V 13.6.T 13.M.c 13.P.C 13.E.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	jɛ⁵mbɛ¹	0	486	j ɛ ⁵ m b ɛ ¹ - -
49722	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Donno_So	Donno So	írì-nɛ̀	írì-nɛ̀	i ⁵ r i ¹ + n ɛ ¹	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	7 8 5 7 8 9 4 7 8	XTBYT_AXT	I6RI6_NE6	7	7.I.V 7.6.T 7.R.C 7.I.V 7.6.T 7._._ 7.N.C 7.E.V 7.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	i⁵ri¹+nɛ¹	0	489	i ⁵ r i ¹ + n ɛ ¹
49723	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Jamsay_Douentza_area)	Jamsay (Douentza area, JH)	jɛ́mɛ̀-n	jɛ́mɛ̀-n	j ɛ ⁵ m ɛ ¹ + n	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	6 7 8 4 7 8 9 4	AXTBYT_A	JE6ME6_N	9	9.J.C 9.E.V 9.6.T 9.M.C 9.E.V 9.6.T 9._._ 9.N.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6	jɛ⁵mɛ¹+n	0	492	j ɛ ⁵ - m ɛ ¹ + n - -
49724	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Perge_Tegu	Perge Tegu (Pergué, JH)	gɛ́mbɛ̀-n	gɛ́mbɛ̀-n	ɡ ɛ ⁵ m b ɛ ¹ + n	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	1 7 8 4 1 7 8 9 4	AXTMBYT_A	KE6MPE6_N	15	15.K.C 15.E.V 15.6.T 15.M.c 15.P.C 15.E.V 15.6.T 15._._ 15.N.C	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6	ɡɛ⁵mbɛ¹+n	0	486	ɡ ɛ ⁵ m b ɛ ¹ + n
49725	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Gourou	Gourou (Kiri, JH)	zɛ́mɛ̀n	zɛ́mɛ̀n	z ɛ ⁵ m ɛ ¹ n	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	3 7 8 4 7 8 4	AXTBYTN	SE6ME6N	8	8.S.C 8.E.V 8.6.T 8.M.C 8.E.V 8.6.T 8.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	zɛ⁵mɛ¹n	0	492	z ɛ ⁵ - m ɛ ¹ - n - -
49726	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Jamsay_Mondoro	Jamsay (Mondoro, JH)	jɛ́mɛ̀-n	jɛ́mɛ̀-n	j ɛ ⁵ m ɛ ¹ + n	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	6 7 8 4 7 8 9 4	AXTBYT_A	JE6ME6_N	10	10.J.C 10.E.V 10.6.T 10.M.C 10.E.V 10.6.T 10._._ 10.N.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6	jɛ⁵mɛ¹+n	0	492	j ɛ ⁵ - m ɛ ¹ + n - -
49727	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Togo_Kan_Koporo_pen	Togo-Kan (Koporo-pen, JH with BT)	jɛ́mɛ́	jɛ́mɛ́	j ɛ ⁵ m ɛ ⁵	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	6 7 8 4 7 8	AXTBYT	JE6ME6	18	18.J.C 18.E.V 18.6.T 18.M.C 18.E.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	jɛ⁵mɛ⁵	0	492	j ɛ ⁵ - m ɛ ⁵ - - - -
49728	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Yorno_So	Yorno So (Yendouma, JH)	írù-nɛ̀	írù-nɛ̀	i ⁵ r u ¹ + n ɛ ¹	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	7 8 5 7 8 9 4 7 8	XTBYT_AXT	I6RY6_NE6	24	24.I.V 24.6.T 24.R.C 24.Y.V 24.6.T 24._._ 24.N.C 24.E.V 24.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	i⁵ru¹+nɛ¹	0	489	i ⁵ r u ¹ + n ɛ ¹
49729	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Tommo_So_Tongo_Tongo	Tommo-So (Tongo Tongo, LM)	jɛ́mmɛ̀-nɛ̀	jɛ́mmɛ̀-nɛ̀	j ɛ ⁵ m m ɛ ¹ + n ɛ ¹	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	6 7 8 4 4 7 8 9 4 7 8	AXTMBYT_AXT	JE6MME6_NE6	19	19.J.C 19.E.V 19.6.T 19.M.c 19.M.C 19.E.V 19.6.T 19._._ 19.N.C 19.E.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	jɛ⁵mmɛ¹+nɛ¹	0	492	j ɛ ⁵ m m ɛ ¹ + n ɛ ¹
49730	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Dogul_Dom_Kundialang	Dogul Dom (Kundialang, JH)	írè	írè	i ⁵ r e ¹	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	7 8 5 7 8	XTBYT	I6RE6	6	6.I.V 6.6.T 6.R.C 6.E.V 6.6.T	3.0 1.0 1.3 3.0 1.0	i⁵re¹	0	489	i ⁵ r e ¹ - - - -
49731	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Dogul_Dom_Bendiely_Kundialang	Dogul Dom (Bendiely & Kundialang, BC)	írɛ̀	írɛ̀	i ⁵ r ɛ ¹	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	7 8 5 7 8	XTBYT	I6RE6	5	5.I.V 5.6.T 5.R.C 5.E.V 5.6.T	3.0 1.0 1.3 3.0 1.0	i⁵rɛ¹	0	489	i ⁵ r ɛ ¹ - - - -
49732	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Tebul_Ure	Tebul Ure (JH)	zɛ́mbɛ́	zɛ́mbɛ́	z ɛ ⁵ m b ɛ ⁵	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	3 7 8 4 1 7 8	AXTMBYT	SE6MPE6	16	16.S.C 16.E.V 16.6.T 16.M.c 16.P.C 16.E.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	zɛ⁵mbɛ⁵	0	486	z ɛ ⁵ m b ɛ ⁵ - -
49733	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Yanda_Dom	Yanda Dom (Yanda, JH)	zèmɛ́	zèmɛ́	z e ¹ m ɛ ⁵	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	3 7 8 4 7 8	AXTBYT	SE6ME6	23	23.S.C 23.E.V 23.6.T 23.M.C 23.E.V 23.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ze¹mɛ⁵	0	492	z e ¹ - m ɛ ⁵ - - - -
49734	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Najamba_Kubewel_Adia	Najamba (Kubewel-Adia, JH)	dùbé	dùbé	d u ¹ b e ⁵	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	1 7 8 1 7 8	AXTBYT	TY6PE6	12	12.T.C 12.Y.V 12.6.T 12.P.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	du¹be⁵	0	486	d u ¹ - b e ⁵ - -
49735	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Tiranige_Boui	Tiranige (Boui, JH)	dú:	dú:	d uː ⁵	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	1 7 8	AXT	TY6	17	17.T.C 17.Y.V 17.6.T	1.6 3.0 1.0	duː⁵	0	501	d uː ⁵
49736	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Mombo_Songho	Mombo (Songho, KP)	dɛ́mbɛ́	dɛ́mbɛ́	d ɛ ⁵ m b ɛ ⁵	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	1 7 8 4 1 7 8	AXTMBYT	TE6MPE6	11	11.T.C 11.E.V 11.6.T 11.M.c 11.P.C 11.E.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	dɛ⁵mbɛ⁵	0	486	d ɛ ⁵ m b ɛ ⁵ - -
49737	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Bunoge_Boudou	Bunoge (Boudou)	kɔ́:nɔ̀	kɔ́:nɔ̀	k ɔ́ː n ɔ ¹	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	1 7 4 7 8	AXBYT	KUNU6	4	4.K.C 4.U.V 4.N.C 4.U.V 4.6.T	1.6 3.0 1.3 3.0 1.0	kɔ́ːnɔ¹	0	488	k ɔ́ː n ɔ ¹
49738	blacksmith, member of blacksmith caste	forgeron, membre de la caste des forgerons	Penange_Pinia	Penange (Pinia)	dɛ́mbɛ́	dɛ́mbɛ́	d ɛ ⁵ m b ɛ ⁵	blacksmith	forgeron	caste.blacksmith	caste.forgeron	4097.0	82.0.1.0.1.0	1001	BLACKSMITH	1 7 8 4 1 7 8	AXTMBYT	TE6MPE6	14	14.T.C 14.E.V 14.6.T 14.M.c 14.P.C 14.E.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	dɛ⁵mbɛ⁵	0	486	d ɛ ⁵ m b ɛ ⁵ - -
#
